No.,Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
35868,135868,STEM,Graduate,2.856,10.35,Summarizing_Reading,Intermediate,2,TRUE,18.48,2,Allowed_With_Citation,6,3.086,85.71,Medium
35869,135869,Arts,Sophomore,3.221,7.76,Debugging/Troubleshooting,Beginner,2,FALSE,1,4,Allowed_With_Citation,4,3.498,67.58,Medium
35870,135870,Arts,Junior,2.498,5.92,Summarizing_Reading,Advanced,4,FALSE,16.55,2,Allowed_With_Citation,3,2.934,79.28,Low
35871,135871,Medical,Freshman,3.413,7.69,Direct_Answer_Generation,Intermediate,1,TRUE,12.5,3,Allowed_With_Citation,3,3.566,70.1,Low
35872,135872,STEM,Senior,3.228,17.98,Debugging/Troubleshooting,Beginner,3,TRUE,7.47,4,Allowed_With_Citation,2,3.57,69.32,Medium
35873,135873,Medical,Senior,2.834,5.78,Summarizing_Reading,Intermediate,3,FALSE,5.89,6,Strict_Ban,2,2.96,69.76,High
35874,135874,Humanities,Sophomore,3.441,3.61,Summarizing_Reading,Beginner,1,TRUE,11.05,2,Allowed_With_Citation,4,3.493,90.39,Low
35875,135875,Humanities,Freshman,2.519,1.2,Summarizing_Reading,Beginner,3,TRUE,13.36,4,Actively_Encouraged,3,2.771,83.19,Medium
35876,135876,Humanities,Sophomore,3.429,5.29,Copywriting/Drafting,Beginner,1,FALSE,9.07,5,Allowed_With_Citation,7,3.55,84.51,Low
35877,135877,Business,Junior,3.13,0.16,Summarizing_Reading,Intermediate,4,FALSE,9.63,3,Allowed_With_Citation,5,3.286,78.13,Medium
35878,135878,Medical,Freshman,3.629,3.36,Direct_Answer_Generation,Beginner,3,FALSE,13.19,2,Actively_Encouraged,6,3.761,82.05,Medium
35879,135879,Business,Freshman,2.592,3.74,Ideation,Beginner,3,TRUE,6.53,4,Allowed_With_Citation,4,2.703,72.46,Low
35880,135880,Medical,Sophomore,3.35,14.12,Summarizing_Reading,Beginner,3,TRUE,14.4,6,Actively_Encouraged,8,3.438,82.62,Medium
35881,135881,STEM,Freshman,2.971,13.38,Debugging/Troubleshooting,Intermediate,3,TRUE,9.88,4,Allowed_With_Citation,3,3.079,67.9,Low
35882,135882,Humanities,Junior,3.478,4.43,Copywriting/Drafting,Advanced,5,TRUE,13.4,5,Allowed_With_Citation,5,3.763,93.8,Low
35883,135883,Business,Freshman,2.992,0.03,Ideation,Beginner,1,TRUE,8.19,4,Actively_Encouraged,4,2.851,63.78,Low
35884,135884,Humanities,Graduate,3.198,14.07,Copywriting/Drafting,Intermediate,4,FALSE,14.93,7,Strict_Ban,10,3.469,84.28,Medium
35885,135885,Medical,Junior,3.887,2.65,Summarizing_Reading,Intermediate,2,TRUE,8.07,2,Strict_Ban,4,4,89.55,Low
35886,135886,Business,Freshman,2.544,15.63,Ideation,Intermediate,1,FALSE,13.85,7,Allowed_With_Citation,8,2.879,100,High
35887,135887,Humanities,Freshman,3.197,4.33,Summarizing_Reading,Advanced,3,FALSE,3.08,2,Allowed_With_Citation,3,3.467,66.08,Medium
35888,135888,Arts,Junior,3.023,20.23,Debugging/Troubleshooting,Beginner,3,FALSE,3.84,6,Strict_Ban,9,3.032,45.45,High
35889,135889,Humanities,Senior,2.13,2.04,Debugging/Troubleshooting,Beginner,1,TRUE,10.61,3,Strict_Ban,7,2.15,80.2,High
35890,135890,STEM,Junior,3.282,1.9,Copywriting/Drafting,Intermediate,2,TRUE,11.91,3,Allowed_With_Citation,5,3.614,53.03,Low
35891,135891,Business,Freshman,3.479,9.87,Direct_Answer_Generation,Intermediate,2,FALSE,10.82,5,Actively_Encouraged,7,3.848,80.68,Medium
35892,135892,Business,Junior,2.454,5.45,Copywriting/Drafting,Intermediate,4,TRUE,6.85,3,Actively_Encouraged,4,2.97,64.41,Medium
35893,135893,Medical,Sophomore,2.703,8.96,Direct_Answer_Generation,Advanced,4,TRUE,8.55,4,Allowed_With_Citation,4,3.001,75.31,High
35894,135894,STEM,Junior,2.552,0.69,Ideation,Beginner,2,FALSE,5.29,2,Allowed_With_Citation,3,2.596,75.45,Low
35895,135895,Business,Sophomore,3.512,0.24,Ideation,Beginner,1,FALSE,5.68,2,Allowed_With_Citation,2,3.636,64.43,Low
35896,135896,STEM,Senior,3.392,13.9,Debugging/Troubleshooting,Advanced,5,TRUE,4.57,3,Actively_Encouraged,3,3.977,100,Medium
35897,135897,STEM,Senior,3.215,1.69,Ideation,Advanced,3,FALSE,17.15,4,Actively_Encouraged,5,3.4,93.63,Low
35898,135898,Business,Graduate,2.225,2.45,Direct_Answer_Generation,Intermediate,3,FALSE,3.76,1,Allowed_With_Citation,4,2.419,71.28,Low
35899,135899,STEM,Senior,3.678,2.39,Debugging/Troubleshooting,Advanced,4,TRUE,19.97,5,Allowed_With_Citation,4,4,95.13,Low
35900,135900,Business,Sophomore,2.784,1.23,Debugging/Troubleshooting,Beginner,1,FALSE,15.59,2,Allowed_With_Citation,4,2.79,62,Medium
35901,135901,Business,Junior,2.59,9.32,Ideation,Intermediate,2,FALSE,13.44,3,Allowed_With_Citation,6,3.137,84.19,Low
35902,135902,STEM,Senior,2.515,0.56,Debugging/Troubleshooting,Intermediate,3,FALSE,8.04,1,Allowed_With_Citation,3,2.461,72.21,High
35903,135903,Humanities,Freshman,3.59,3.6,Ideation,Intermediate,5,FALSE,8.46,1,Allowed_With_Citation,4,3.82,65.28,Medium
35904,135904,STEM,Senior,2.669,2.5,Copywriting/Drafting,Intermediate,3,FALSE,13.68,2,Allowed_With_Citation,3,3.05,71.78,Low
35905,135905,Arts,Senior,3.241,2.82,Copywriting/Drafting,Intermediate,3,FALSE,8.38,4,Allowed_With_Citation,4,3.34,94.24,Low
35906,135906,STEM,Senior,2.896,6.73,Ideation,Intermediate,4,FALSE,18.84,3,Allowed_With_Citation,3,3.462,100,Medium
35907,135907,STEM,Sophomore,3.042,4.57,Summarizing_Reading,Intermediate,2,FALSE,14.2,4,Strict_Ban,4,3.096,62.82,High
35908,135908,Business,Junior,3.352,3.71,Summarizing_Reading,Intermediate,3,FALSE,12.99,1,Allowed_With_Citation,4,3.456,77.69,High
35909,135909,Medical,Freshman,3.582,26.87,Ideation,Beginner,2,TRUE,10.7,7,Actively_Encouraged,10,3.857,59.75,High
35910,135910,Arts,Freshman,2.455,16.48,Debugging/Troubleshooting,Advanced,4,TRUE,3.75,3,Actively_Encouraged,4,2.583,68.84,High
35911,135911,STEM,Senior,3.953,16.44,Summarizing_Reading,Intermediate,4,FALSE,6.66,5,Actively_Encouraged,5,4,70.23,Medium
35912,135912,STEM,Sophomore,2.932,12.9,Debugging/Troubleshooting,Advanced,3,TRUE,15.84,3,Allowed_With_Citation,4,3.33,84.34,Medium
35913,135913,Business,Junior,3.227,3.33,Summarizing_Reading,Intermediate,2,TRUE,4.91,4,Allowed_With_Citation,3,3.398,79.12,Medium
35914,135914,Arts,Sophomore,3.107,12.08,Ideation,Beginner,2,FALSE,6.66,5,Actively_Encouraged,7,3.27,55.76,Medium
35915,135915,Humanities,Sophomore,3.732,8.88,Copywriting/Drafting,Beginner,1,FALSE,20.81,1,Allowed_With_Citation,5,4,100,Low
35916,135916,Humanities,Senior,2.622,1.26,Summarizing_Reading,Advanced,5,FALSE,12.14,1,Strict_Ban,5,2.926,80.83,Low
35917,135917,STEM,Senior,2.234,35.88,Direct_Answer_Generation,Advanced,3,FALSE,11,7,Allowed_With_Citation,8,2.061,35.64,High
35918,135918,STEM,Senior,3.391,3.41,Summarizing_Reading,Advanced,5,TRUE,5.23,1,Allowed_With_Citation,7,3.438,74.67,Low
35919,135919,Business,Graduate,3.238,0.53,Summarizing_Reading,Beginner,2,TRUE,16.05,1,Actively_Encouraged,2,3.494,76.14,Medium
35920,135920,STEM,Sophomore,3.672,4.3,Copywriting/Drafting,Intermediate,2,FALSE,9.97,1,Actively_Encouraged,1,3.747,78.86,Low
35921,135921,STEM,Senior,2.809,2.54,Ideation,Advanced,4,TRUE,8.95,4,Allowed_With_Citation,3,2.944,75.03,High
35922,135922,STEM,Sophomore,2.319,16,Debugging/Troubleshooting,Beginner,1,TRUE,3.77,2,Allowed_With_Citation,2,2.553,55.28,Low
35923,135923,Humanities,Freshman,3.273,18.5,Copywriting/Drafting,Intermediate,2,TRUE,11.89,5,Actively_Encouraged,4,3.743,83.85,Low
35924,135924,STEM,Senior,2.998,4.96,Direct_Answer_Generation,Beginner,1,FALSE,9.78,4,Allowed_With_Citation,3,3.017,79.11,Medium
35925,135925,Humanities,Freshman,3.027,8.05,Copywriting/Drafting,Intermediate,2,TRUE,13.93,4,Allowed_With_Citation,5,3.207,72.19,Low
35926,135926,Medical,Junior,2.678,19.63,Summarizing_Reading,Intermediate,2,TRUE,1,3,Allowed_With_Citation,8,2.911,81.66,High
35927,135927,STEM,Freshman,2.787,8.25,Ideation,Intermediate,5,TRUE,5.74,4,Strict_Ban,3,2.81,59.38,Medium
35928,135928,Business,Sophomore,3.198,1.01,Ideation,Intermediate,2,FALSE,13.33,4,Allowed_With_Citation,7,3.08,84.07,Low
35929,135929,Arts,Graduate,3.453,0.89,Summarizing_Reading,Beginner,3,TRUE,14.17,2,Allowed_With_Citation,2,3.559,93.06,Low
35930,135930,Humanities,Junior,2.175,0.86,Copywriting/Drafting,Intermediate,3,TRUE,20.65,3,Allowed_With_Citation,3,2.588,43.79,Low
35931,135931,STEM,Freshman,3.78,18.62,Summarizing_Reading,Intermediate,1,TRUE,1,4,Allowed_With_Citation,4,3.865,75.9,High
35932,135932,STEM,Senior,3.285,1.59,Debugging/Troubleshooting,Beginner,1,TRUE,14.97,2,Strict_Ban,2,3.752,68.49,Low
35933,135933,Business,Senior,3.518,2.29,Ideation,Beginner,2,TRUE,25.27,5,Allowed_With_Citation,6,4,83.44,Medium
35934,135934,Business,Freshman,3.125,15.23,Ideation,Intermediate,3,TRUE,17.36,4,Allowed_With_Citation,4,3.446,92.41,Medium
35935,135935,STEM,Senior,2.508,0.11,Debugging/Troubleshooting,Advanced,4,FALSE,19.08,1,Allowed_With_Citation,3,2.848,93.68,Medium
35936,135936,Arts,Junior,3.549,0.43,Debugging/Troubleshooting,Beginner,1,TRUE,2.67,2,Actively_Encouraged,2,3.692,84.29,Medium
35937,135937,Business,Junior,2.448,17.29,Ideation,Intermediate,5,TRUE,19.54,4,Strict_Ban,8,2.713,62.58,High
35938,135938,STEM,Graduate,3.557,21.99,Copywriting/Drafting,Beginner,1,TRUE,7,7,Allowed_With_Citation,3,3.614,63.87,High
35939,135939,Arts,Freshman,3.867,2.17,Direct_Answer_Generation,Advanced,4,FALSE,17.62,3,Actively_Encouraged,1,3.972,90.37,Medium
35940,135940,STEM,Junior,2.998,0.82,Copywriting/Drafting,Intermediate,2,FALSE,11.63,3,Strict_Ban,2,3.315,82.06,Medium
35941,135941,Business,Freshman,3.502,0.21,Ideation,Beginner,2,FALSE,14.9,1,Actively_Encouraged,2,3.71,91.71,Medium
35942,135942,STEM,Senior,3.077,0.46,Debugging/Troubleshooting,Intermediate,2,FALSE,13.88,4,Actively_Encouraged,6,3.41,74.74,High
35943,135943,Business,Graduate,2.696,5.94,Summarizing_Reading,Beginner,2,FALSE,4.39,2,Actively_Encouraged,3,2.751,80.35,Medium
35944,135944,STEM,Freshman,2.116,1.86,Direct_Answer_Generation,Beginner,3,TRUE,11.04,2,Actively_Encouraged,1,2.331,80.57,Low
35945,135945,Business,Freshman,3.047,13.02,Summarizing_Reading,Advanced,3,FALSE,12.96,4,Allowed_With_Citation,6,3.174,83.67,Medium
35946,135946,STEM,Graduate,3.775,4.68,Debugging/Troubleshooting,Beginner,1,TRUE,6.52,2,Allowed_With_Citation,1,3.649,83.71,Low
35947,135947,Business,Graduate,3.506,10.18,Ideation,Intermediate,3,FALSE,3.65,6,Actively_Encouraged,3,3.545,100,High
35948,135948,STEM,Graduate,3.595,0.91,Ideation,Intermediate,4,FALSE,10.93,1,Actively_Encouraged,3,3.694,83.99,Medium
35949,135949,STEM,Graduate,3.514,3.59,Summarizing_Reading,Intermediate,2,FALSE,8.43,4,Actively_Encouraged,7,3.518,94.05,Medium
35950,135950,STEM,Junior,2.31,28.77,Debugging/Troubleshooting,Intermediate,1,TRUE,8.06,4,Strict_Ban,9,2.549,59.7,High
35951,135951,STEM,Graduate,3.346,16.93,Direct_Answer_Generation,Beginner,2,FALSE,8.75,6,Allowed_With_Citation,5,3.347,48.17,Medium
35952,135952,Business,Graduate,3.21,9.22,Copywriting/Drafting,Advanced,3,TRUE,6.31,6,Actively_Encouraged,3,3.484,72.16,Low
35953,135953,Medical,Freshman,2.876,2.54,Copywriting/Drafting,Beginner,2,FALSE,5.19,4,Allowed_With_Citation,1,2.706,71.02,Medium
35954,135954,Arts,Senior,3.082,18.82,Debugging/Troubleshooting,Beginner,2,FALSE,10.25,6,Actively_Encouraged,2,3.358,49.29,Low
35955,135955,Arts,Senior,2.755,3.65,Copywriting/Drafting,Advanced,4,TRUE,23.81,4,Allowed_With_Citation,4,3.114,88.45,Low
35956,135956,STEM,Freshman,3.517,1.56,Copywriting/Drafting,Intermediate,2,FALSE,10.95,1,Strict_Ban,4,3.458,61.26,Low
35957,135957,STEM,Senior,3.436,1.58,Debugging/Troubleshooting,Intermediate,2,TRUE,8.64,1,Allowed_With_Citation,4,3.428,86.54,Low
35958,135958,Business,Junior,2.233,22.28,Ideation,Advanced,3,FALSE,17.78,5,Allowed_With_Citation,1,2.741,87.78,Medium
35959,135959,Medical,Graduate,3.336,13.53,Summarizing_Reading,Beginner,3,TRUE,9.38,2,Strict_Ban,4,3.357,78.05,Medium
35960,135960,Business,Senior,3.176,4.36,Summarizing_Reading,Advanced,5,FALSE,6.66,4,Allowed_With_Citation,8,3.444,77.19,High
35961,135961,Humanities,Graduate,3.732,5.63,Debugging/Troubleshooting,Advanced,3,FALSE,17.84,4,Allowed_With_Citation,7,3.841,100,Low
35962,135962,STEM,Freshman,3.281,3.43,Debugging/Troubleshooting,Advanced,3,FALSE,9.64,1,Allowed_With_Citation,1,3.617,100,Medium
35963,135963,STEM,Senior,3.411,0.99,Debugging/Troubleshooting,Intermediate,3,FALSE,10.6,1,Allowed_With_Citation,1,3.457,74.83,Medium
35964,135964,Humanities,Sophomore,3.288,6.73,Copywriting/Drafting,Intermediate,1,FALSE,14.38,2,Strict_Ban,6,3.338,74.37,Low
35965,135965,Business,Senior,3.562,12.26,Ideation,Advanced,4,TRUE,14.22,4,Actively_Encouraged,8,4,91.9,Medium
35966,135966,STEM,Junior,3.693,6.3,Debugging/Troubleshooting,Intermediate,5,FALSE,7.06,2,Strict_Ban,2,3.852,56.75,High
35967,135967,Arts,Junior,3.335,4.44,Direct_Answer_Generation,Intermediate,4,FALSE,12.93,2,Allowed_With_Citation,4,3.261,80.05,High
35968,135968,Medical,Freshman,3.076,1.98,Ideation,Beginner,3,FALSE,1,1,Allowed_With_Citation,2,3.225,62.96,Medium
35969,135969,Medical,Junior,3.633,18.88,Summarizing_Reading,Beginner,1,FALSE,5.31,2,Actively_Encouraged,4,3.707,64.96,Medium
35970,135970,Medical,Junior,3.378,14.76,Summarizing_Reading,Intermediate,1,TRUE,8.91,6,Allowed_With_Citation,5,4,100,High
35971,135971,STEM,Sophomore,3.1,7.15,Debugging/Troubleshooting,Beginner,2,TRUE,5.42,3,Actively_Encouraged,4,3.254,68.47,Medium
35972,135972,Medical,Graduate,3.491,5.1,Summarizing_Reading,Beginner,1,TRUE,7.04,2,Strict_Ban,2,3.572,68.34,High
35973,135973,Humanities,Senior,3.347,5.47,Direct_Answer_Generation,Intermediate,3,FALSE,11.73,6,Allowed_With_Citation,6,3.843,64.28,Medium
35974,135974,Arts,Junior,3.463,0.73,Copywriting/Drafting,Intermediate,3,TRUE,7.17,3,Allowed_With_Citation,3,3.69,68.72,High
35975,135975,STEM,Graduate,2.894,27.82,Debugging/Troubleshooting,Beginner,3,TRUE,14.5,8,Allowed_With_Citation,2,3.49,59.14,High
35976,135976,Humanities,Sophomore,2.982,3.51,Copywriting/Drafting,Beginner,1,FALSE,9.21,2,Allowed_With_Citation,7,3.126,60.64,Low
35977,135977,STEM,Junior,1.337,11.16,Copywriting/Drafting,Intermediate,3,FALSE,15.7,4,Allowed_With_Citation,3,1.744,74.72,High
35978,135978,STEM,Graduate,3.717,6.69,Debugging/Troubleshooting,Advanced,5,TRUE,17.1,5,Allowed_With_Citation,7,4,100,Medium
35979,135979,Medical,Freshman,3.033,22.21,Copywriting/Drafting,Beginner,2,TRUE,15.53,4,Allowed_With_Citation,3,3.136,73.75,Medium
35980,135980,Arts,Sophomore,2.212,15.4,Copywriting/Drafting,Beginner,2,TRUE,18.57,6,Allowed_With_Citation,8,2.499,45.35,High
35981,135981,Business,Freshman,3.101,2.58,Copywriting/Drafting,Advanced,3,TRUE,16.1,1,Allowed_With_Citation,3,3.193,81.24,Low
35982,135982,Business,Graduate,2.647,3.3,Copywriting/Drafting,Intermediate,3,FALSE,10.3,5,Actively_Encouraged,1,2.819,82.7,Medium
35983,135983,Business,Junior,2.529,2.64,Direct_Answer_Generation,Beginner,2,FALSE,2.7,3,Allowed_With_Citation,3,2.687,76.07,Medium
35984,135984,Humanities,Junior,3.459,1.16,Copywriting/Drafting,Intermediate,3,FALSE,9.65,4,Actively_Encouraged,6,3.773,91.44,Low
35985,135985,Arts,Sophomore,3.08,0.11,Copywriting/Drafting,Intermediate,4,FALSE,15.35,1,Allowed_With_Citation,4,3.376,53.83,Medium
35986,135986,Humanities,Junior,2.634,10.07,Copywriting/Drafting,Beginner,3,FALSE,9.34,6,Actively_Encouraged,1,2.786,72.57,Low
35987,135987,Business,Senior,3.484,2.21,Summarizing_Reading,Beginner,2,TRUE,11.01,1,Actively_Encouraged,4,3.69,76.5,Medium
35988,135988,Medical,Graduate,2.963,0.99,Copywriting/Drafting,Beginner,2,FALSE,8.62,1,Allowed_With_Citation,1,3.302,70.77,Low
35989,135989,Humanities,Freshman,3.595,8.59,Debugging/Troubleshooting,Intermediate,2,FALSE,14.12,2,Actively_Encouraged,8,3.898,72.35,Medium
35990,135990,Humanities,Sophomore,2.487,8.41,Copywriting/Drafting,Beginner,3,TRUE,8.7,3,Allowed_With_Citation,6,2.821,74.78,Low
35991,135991,Medical,Freshman,3.594,8.96,Direct_Answer_Generation,Beginner,1,TRUE,16.44,3,Strict_Ban,5,3.86,80.61,Low
35992,135992,Medical,Junior,3.078,5.47,Ideation,Advanced,3,FALSE,16.37,3,Strict_Ban,4,3.401,89.28,High
35993,135993,Medical,Junior,2.218,4.74,Direct_Answer_Generation,Beginner,2,FALSE,17.52,6,Actively_Encouraged,5,2.262,66.87,Low
35994,135994,Business,Senior,3.811,1.54,Copywriting/Drafting,Intermediate,2,FALSE,7.86,4,Allowed_With_Citation,3,4,96.14,Medium
35995,135995,Humanities,Graduate,3.755,11.71,Ideation,Advanced,4,TRUE,4.37,4,Strict_Ban,8,3.75,65.86,High
35996,135996,STEM,Junior,3.836,40,Debugging/Troubleshooting,Advanced,3,TRUE,3.45,8,Allowed_With_Citation,7,4,93.26,High
35997,135997,STEM,Junior,2.409,5.82,Debugging/Troubleshooting,Beginner,2,FALSE,11.06,2,Strict_Ban,7,2.613,85.23,Medium
35998,135998,Business,Junior,2.764,2.52,Ideation,Beginner,2,FALSE,11.85,3,Allowed_With_Citation,4,3.035,81.06,Low
35999,135999,STEM,Graduate,3.827,4.43,Debugging/Troubleshooting,Advanced,4,FALSE,10.62,4,Actively_Encouraged,5,4,91.45,High
36000,136000,Business,Senior,2.439,3.77,Ideation,Advanced,4,TRUE,3.32,3,Actively_Encouraged,3,2.676,78.6,Medium
36001,136001,Medical,Senior,1.876,2.4,Direct_Answer_Generation,Advanced,4,FALSE,14.85,1,Actively_Encouraged,2,1.999,89.31,Medium
36002,136002,Medical,Senior,3.42,5.02,Summarizing_Reading,Intermediate,4,TRUE,15.31,1,Actively_Encouraged,7,4,88.72,Medium
36003,136003,STEM,Graduate,3.149,9.47,Debugging/Troubleshooting,Advanced,3,FALSE,11.07,7,Allowed_With_Citation,2,3.456,99.17,High
36004,136004,Humanities,Senior,3.802,12.44,Debugging/Troubleshooting,Advanced,4,TRUE,12.09,4,Allowed_With_Citation,1,4,100,High
36005,136005,Arts,Sophomore,2.507,28.07,Copywriting/Drafting,Advanced,5,TRUE,10.57,8,Allowed_With_Citation,6,2.841,52.65,High
36006,136006,Business,Graduate,3.52,7.74,Ideation,Beginner,2,FALSE,13.06,5,Actively_Encouraged,4,3.699,81.53,Low
36007,136007,Arts,Junior,2.284,6.03,Debugging/Troubleshooting,Intermediate,4,TRUE,6.18,3,Allowed_With_Citation,8,2.748,78.8,Medium
36008,136008,Arts,Senior,3.306,3.42,Copywriting/Drafting,Intermediate,5,FALSE,10.11,3,Allowed_With_Citation,1,3.455,73,Medium
36009,136009,Humanities,Graduate,3.813,1.89,Copywriting/Drafting,Advanced,3,TRUE,12.25,2,Strict_Ban,3,4,90.98,Medium
36010,136010,Humanities,Senior,3.648,10,Copywriting/Drafting,Intermediate,1,FALSE,16.5,5,Strict_Ban,7,4,100,Medium
36011,136011,Humanities,Senior,3.193,4.85,Copywriting/Drafting,Beginner,2,FALSE,15.74,2,Actively_Encouraged,6,3.623,76.83,High
36012,136012,Business,Freshman,3.229,6.1,Ideation,Beginner,3,TRUE,11.37,3,Strict_Ban,4,3.293,63.71,Medium
36013,136013,Humanities,Sophomore,3.435,0.61,Summarizing_Reading,Intermediate,3,TRUE,10.81,4,Allowed_With_Citation,3,3.584,87.82,Low
36014,136014,Arts,Junior,2.799,18.51,Debugging/Troubleshooting,Beginner,2,FALSE,14.73,3,Actively_Encouraged,5,3.062,69.33,High
36015,136015,Medical,Freshman,2.708,0.03,Summarizing_Reading,Intermediate,3,TRUE,15.17,2,Allowed_With_Citation,1,3.009,74.88,Medium
36016,136016,STEM,Senior,2.929,12.21,Debugging/Troubleshooting,Intermediate,2,FALSE,5.85,6,Strict_Ban,5,3.135,83.69,Medium
36017,136017,Medical,Sophomore,2.694,6.04,Ideation,Intermediate,2,TRUE,3.66,1,Strict_Ban,4,2.705,46.28,High
36018,136018,Business,Senior,2.612,16.16,Summarizing_Reading,Intermediate,3,FALSE,13.51,4,Allowed_With_Citation,9,2.912,82.67,Medium
36019,136019,Medical,Senior,3.212,0.59,Summarizing_Reading,Beginner,2,TRUE,15.87,1,Allowed_With_Citation,3,3.304,71.61,Low
36020,136020,STEM,Junior,3.796,2.41,Debugging/Troubleshooting,Beginner,3,TRUE,11.45,4,Actively_Encouraged,2,4,50.02,Low
36021,136021,STEM,Senior,3.121,10.12,Debugging/Troubleshooting,Intermediate,2,TRUE,4.19,2,Allowed_With_Citation,5,3.449,74.27,Medium
36022,136022,Humanities,Senior,3.524,11.83,Copywriting/Drafting,Intermediate,5,FALSE,19.12,4,Actively_Encouraged,3,3.757,90.22,Low
36023,136023,Humanities,Sophomore,2.979,0.84,Copywriting/Drafting,Beginner,3,FALSE,8.74,1,Actively_Encouraged,1,3.295,82.92,Low
36024,136024,STEM,Senior,3.107,19.72,Debugging/Troubleshooting,Intermediate,5,TRUE,18.82,4,Allowed_With_Citation,8,3.568,97.94,Medium
36025,136025,Arts,Junior,3.252,6.12,Copywriting/Drafting,Advanced,5,TRUE,1.8,2,Allowed_With_Citation,1,3.193,58.37,High
36026,136026,Humanities,Freshman,3.382,5.44,Debugging/Troubleshooting,Intermediate,3,TRUE,14.86,1,Strict_Ban,1,3.743,95.59,Low
36027,136027,Medical,Senior,3.183,1.95,Direct_Answer_Generation,Intermediate,1,FALSE,19.36,1,Allowed_With_Citation,5,3.647,72.58,Medium
36028,136028,Business,Senior,3.219,16.69,Direct_Answer_Generation,Advanced,3,TRUE,10.12,3,Allowed_With_Citation,3,3.056,61.96,High
36029,136029,STEM,Sophomore,3.211,21.41,Direct_Answer_Generation,Beginner,1,TRUE,14.87,3,Allowed_With_Citation,3,3.247,78.3,Medium
36030,136030,Business,Senior,3.209,25.64,Ideation,Beginner,2,FALSE,18.53,6,Actively_Encouraged,4,3.739,58.55,Medium
36031,136031,Medical,Sophomore,3.459,2.61,Direct_Answer_Generation,Beginner,2,FALSE,11.12,4,Actively_Encouraged,8,3.528,72.52,Low
36032,136032,Business,Junior,3.511,3.75,Direct_Answer_Generation,Beginner,1,TRUE,9.73,3,Allowed_With_Citation,4,3.869,71.02,Medium
36033,136033,STEM,Sophomore,3.453,10.1,Debugging/Troubleshooting,Intermediate,3,TRUE,8.85,4,Allowed_With_Citation,6,3.82,60.88,Low
36034,136034,Medical,Senior,3.063,6.74,Direct_Answer_Generation,Beginner,1,FALSE,1,3,Strict_Ban,6,3.203,82,Low
36035,136035,STEM,Junior,3.723,15.14,Summarizing_Reading,Advanced,3,FALSE,4.56,4,Allowed_With_Citation,1,3.716,60.66,High
36036,136036,Business,Junior,2.958,9.34,Copywriting/Drafting,Intermediate,3,FALSE,16.47,2,Strict_Ban,6,3.496,87.76,Low
36037,136037,Business,Freshman,3.277,16.75,Ideation,Beginner,1,TRUE,6.14,3,Actively_Encouraged,2,3.33,79.89,Medium
36038,136038,Humanities,Junior,3.248,15.32,Copywriting/Drafting,Beginner,1,TRUE,20.34,2,Actively_Encouraged,4,3.795,55.5,Medium
36039,136039,STEM,Junior,3.416,11.22,Debugging/Troubleshooting,Intermediate,5,FALSE,14.64,3,Allowed_With_Citation,7,3.656,87.56,Low
36040,136040,Medical,Freshman,3.885,1.26,Direct_Answer_Generation,Intermediate,3,TRUE,15.06,1,Actively_Encouraged,3,4,75.51,Medium
36041,136041,Medical,Sophomore,2.666,8.34,Copywriting/Drafting,Advanced,4,FALSE,5.75,4,Allowed_With_Citation,6,2.931,100,Medium
36042,136042,Business,Graduate,3.556,2.92,Summarizing_Reading,Beginner,3,FALSE,8.81,4,Allowed_With_Citation,5,3.727,68.18,Medium
